tsâ	tsa˧˥
tsā	tsa˧
--tsann	tsã˨
tsann	tsã˥
tsánn	tsã˥˧
tsànn	tsã˨˩
tsânn	tsã˧˥
tsānn	tsã˧
--tsha	tsʰa˨
tsha	tsʰa˥
tshá	tsʰa˥˧
tshà	tsʰa˨˩
tshâ	tsʰa˧˥
tshā	tsʰa˧
--tshann	tsʰã˨
tshann	tsʰã˥
tshánn	tsʰã˥˧
tshànn	tsʰã˨˩
tshânn	tsʰã˧˥
tshānn	tsʰã˧
tshah	tsʰaʔ˩
tsha̍h	tsʰaʔ˥
--tsiau	tsɪaʊ˨
tsiau	tsɪaʊ˥
tsiáu	tsɪaʊ˥˧
tsiàu	tsɪaʊ˨˩
tsiâu	tsɪaʊ˧˥
tsiāu	tsɪaʊ˧
--tsai	tsai˨
tsai	tsai˥
tsái	tsai˥˧
tsài	tsai˨˩
tsâi	tsai˧˥
tsāi	tsai˧
--tsainn	tsaĩ˨
tsainn	tsaĩ˥
tsáinn	tsaĩ˥˧
tsàinn	tsaĩ˨˩
tsâinn	tsaĩ˧˥
tsāinn	tsaĩ˧
--tshai	tsʰai˨
tshai	tsʰai˥
tshái	tsʰai˥˧
tshài	tsʰai˨˩
tshâi	tsʰai˧˥
tshāi	tsʰai˧
--tshainn	tsʰaĩ˨
tshainn	tsʰaĩ˥
tsháinn	tsʰaĩ˥˧
tshàinn	tsʰaĩ˨˩
tshâinn	tsʰaĩ˧˥
tshāinn	tsʰaĩ˧
tsak	tsak˩
tsa̍k	tsak˥
tshak	tsʰak˩
tsha̍k	tsʰak˥
--tsam	tsam˨
tsam	tsam˥
tsám	tsam˥˧
tsàm	tsam˨˩
tsâm	tsam˧˥
tsām	tsam˧
--tsham	tsʰam˨
tsham	tsʰam˥
tshám	tsʰam˥˧
tshàm	tsʰam˨˩
tshâm	tsʰam˧˥
tshām	tsʰam˧
tsap	tsap˩
tsa̍p	tsap˥
tshap	tsʰap˩
tsha̍p	tsʰap˥
tsat	tsat˩
tsa̍t	tsat˥
tshat	tsʰat˩
tsha̍t	tsʰat˥
--tsau	tsau˨
tsau	tsau˥
tsáu	tsau˥˧
tsàu	tsau˨˩
tsâu	tsau˧˥
tsāu	tsau˧
--tshau	tsʰau˨
tshau	tsʰau˥
tsháu	tsʰau˥˧
tshàu	tsʰau˨˩
tshâu	tsʰau˧˥
tshāu	tsʰau˧
--tshir	tsʰɨ˨
tshir	tsʰɨ˥
tshír	tsʰɨ˥˧
tshìr	tsʰɨ˨˩
tshîr	tsʰɨ˧˥
tshīr	tsʰɨ˧
--tsir	tsɨ˨
tsir	tsɨ˥
tsír	tsɨ˥˧
tsìr	tsɨ˨˩
tsîr	tsɨ˧˥
tsīr	tsɨ˧
--tse	tse˨
tse	tse˥
tsé	tse˥˧
tsè	tse˨˩
tsê	tse˧˥
tsē	tse˧
--tsenn	tsẽ˨
tsenn	tsẽ˥
tsénn	tsẽ˥˧
tsènn	tsẽ˨˩
tsênn	tsẽ˧˥
tsēnn	tsẽ˧
--tshe	tsʰe˨
tshe	tsʰe˥
tshé	tsʰe˥˧
tshè	tsʰe˨˩
tshê	tsʰe˧˥
tshē	tsʰe˧
--tshenn	tsʰẽ˨
tshenn	tsʰẽ˥
tshénn	tsʰẽ˥˧
tshènn	tsʰẽ˨˩
tshênn	tsʰẽ˧˥
tshēnn	tsʰẽ˧
--tsho	tsʰə˨
tsho	tsʰə˥
tshó	tsʰə˥˧
tshò	tsʰə˨˩
tshô	tsʰə˧˥
tshō	tsʰə˧
--tsio	tsɪə˨
tsio	tsɪə˥
tsió	tsɪə˥˧
tsiò	tsɪə˨˩
tsiô	tsɪə˧˥
tsiō	tsɪə˧
--tso	tsə˨
tso	tsə˥
tsó	tsə˥˧
tsò	tsə˨˩
tsô	tsə˧˥
tsō	tsə˧
--tshian	tsʰɪɛn˨
tshian	tsʰɪɛn˥
tshián	tsʰɪɛn˥˧
tshiàn	tsʰɪɛn˨˩
tshiân	tsʰɪɛn˧˥
tshiān	tsʰɪɛn˧
--tsian	tsɪɛn˨
tsian	tsɪɛn˥
tsián	tsɪɛn˥˧
tsiàn	tsɪɛn˨˩
tsiân	tsɪɛn˧˥
tsiān	tsɪɛn˧
--tshi	tsʰi˨
tshi	tsʰi˥
tshí	tsʰi˥˧
tshì	tsʰi˨˩
tshî	tsʰi˧˥
tshī	tsʰi˧
--tshinn	tsʰĩ˨
tshinn	tsʰĩ˥
tshínn	tsʰĩ˥˧
tshìnn	tsʰĩ˨˩
tshînn	tsʰĩ˧˥
tshīnn	tsʰĩ˧
--tsi	tsi˨
tsi	tsi˥
tsí	tsi˥˧
tsì	tsi˨˩
tsî	tsi˧˥
tsī	tsi˧
--tsinn	tsĩ˨
tsinn	tsĩ˥
tsínn	tsĩ˥˧
tsìnn	tsĩ˨˩
tsînn	tsĩ˧˥
tsīnn	tsĩ˧
--tshim	tsʰim˨
tshim	tsʰim˥
tshím	tsʰim˥˧
tshìm	tsʰim˨˩
tshîm	tsʰim˧˥
tshīm	tsʰim˧
--tsim	tsim˨
tsim	tsim˥
tsím	tsim˥˧
tsìm	tsim˨˩
tsîm	tsim˧˥
tsīm	tsim˧
--tsin	tsin˨
tsin	tsin˥
tsín	tsin˥˧
tsìn	tsin˨˩
tsîn	tsin˧˥
tsīn	tsin˧
--tsing	tsiŋ˨
tsing	tsiŋ˥
tsíng	tsiŋ˥˧
tsìng	tsiŋ˨˩
tsîng	tsiŋ˧˥
tsīng	tsiŋ˧
--tshing	tsʰiŋ˨
tshing	tsʰiŋ˥
tshíng	tsʰiŋ˥˧
tshìng	tsʰiŋ˨˩
tshîng	tsʰiŋ˧˥
tshīng	tsʰiŋ˧
--tshiunn	tsʰiũ˨
tshiunn	tsʰiũ˥
tshíúnn	tsʰiũ˥˧
tshìùnn	tsʰiũ˨˩
tshîûnn	tsʰiũ˧˥
tshīūnn	tsʰiũ˧
tsiô	tsiu˧˥
tsiō	tsiu˧
--tsiu	tsiu˨
tsiu	tsiu˥
tsiú	tsiu˥˧
tsiù	tsiu˨˩
--tsiunn	tsiũ˨
tsiunn	tsiũ˥
tsíúnn	tsiũ˥˧
tsìùnn	tsiũ˨˩
tsîûnn	tsiũ˧˥
tsīūnn	tsiũ˧
tsik	tsɪk˩
tsi̍k	tsɪk˥
tshik	tsʰɪk˩
tshi̍k	tsʰɪk˥
--tshng	tsʰŋ̍˨
tshng	tsʰŋ̍˥
tshng	tsʰŋ̍˥˧
tshng	tsʰŋ̍˨˩
tshng	tsʰŋ̍˧˥
tshng	tsʰŋ̍˧
--tsng	tsŋ̍˨
tsng	tsŋ̍˥
tsng	tsŋ̍˥˧
tsng	tsŋ̍˨˩
tsng	tsŋ̍˧˥
tsng	tsŋ̍˧
--tsho	tsʰo˨
tsho	tsʰo˥
tshó	tsʰo˥˧
tshò	tsʰo˨˩
tshô	tsʰo˧˥
tshō	tsʰo˧
--tshoo	tsʰɔ˨
tshoo	tsʰɔ˥
tshóo	tsʰɔ˥˧
tshòo	tsʰɔ˨˩
tshôo	tsʰɔ˧˥
tshōo	tsʰɔ˧
--tshonn	tsʰɔ̃˨
tshonn	tsʰɔ̃˥
tshónn	tsʰɔ̃˥˧
tshònn	tsʰɔ̃˨˩
tshônn	tsʰɔ̃˧˥
tshōnn	tsʰɔ̃˧
--tso	tso˨
tso	tso˥
tsó	tso˥˧
tsò	tso˨˩
tsô	tso˧˥
tsō	tso˧
--tsoo	tsɔ˨
tsoo	tsɔ˥
tsóo	tsɔ˥˧
tsòo	tsɔ˨˩
tsôo	tsɔ˧˥
tsōo	tsɔ˧
--tsonn	tsɔ̃˨
tsonn	tsɔ̃˥
tsónn	tsɔ̃˥˧
tsònn	tsɔ̃˨˩
tsônn	tsɔ̃˧˥
tsōnn	tsɔ̃˧
tshok	tsʰɔk˩
tsho̍k	tsʰɔk˥
tsok	tsɔk˩
tso̍k	tsɔk˥
--tshong	tsʰɔŋ˨
tshong	tsʰɔŋ˥
tshóng	tsʰɔŋ˥˧
tshòng	tsʰɔŋ˨˩
tshông	tsʰɔŋ˧˥
tshōng	tsʰɔŋ˧
--tsong	tsɔŋ˨
tsong	tsɔŋ˥
tsóng	tsɔŋ˥˧
tsòng	tsɔŋ˨˩
tsông	tsɔŋ˧˥
tsōng	tsɔŋ˧
--tshua	tsʰua˨
tshua	tsʰua˥
tshuá	tsʰua˥˧
tshuà	tsʰua˨˩
tshuâ	tsʰua˧˥
tshuā	tsʰua˧
--tsua	tsua˨
tsua	tsua˥
tsuá	tsua˥˧
tsuà	tsua˨˩
tsuâ	tsua˧˥
tsuā	tsua˧
--tshuai	tsʰuai˨
tshuai	tsʰuai˥
tshuái	tsʰuai˥˧
tshuài	tsʰuai˨˩
tshuâi	tsʰuai˧˥
tshuāi	tsʰuai˧
--tsuai	tsuai˨
tsuai	tsuai˥
tsuái	tsuai˥˧
tsuài	tsuai˨˩
tsuâi	tsuai˧˥
tsuāi	tsuai˧
--tshuan	tsʰuan˨
tshuan	tsʰuan˥
tshuán	tsʰuan˥˧
tshuàn	tsʰuan˨˩
tshuân	tsʰuan˧˥
tshuān	tsʰuan˧
--tsuan	tsuan˨
tsuan	tsuan˥
tsuán	tsuan˥˧
tsuàn	tsuan˨˩
tsuân	tsuan˧˥
tsuān	tsuan˧
--tshu	tsʰu˨
tshu	tsʰu˥
tshú	tsʰu˥˧
tshù	tsʰu˨˩
tshû	tsʰu˧˥
tshū	tsʰu˧
--tsu	tsu˨
tsu	tsu˥
tsú	tsu˥˧
tsù	tsu˨˩
tsû	tsu˧˥
tsū	tsu˧
--tshue	tsʰue˨
tshue	tsʰue˥
tshué	tsʰue˥˧
tshuè	tsʰue˨˩
tshuê	tsʰue˧˥
tshuē	tsʰue˧
--tsue	tsue˨
tsue	tsue˥
tsué	tsue˥˧
tsuè	tsue˨˩
tsuê	tsue˧˥
tsuē	tsue˧
--thir	tʰɨ˨
thir	tʰɨ˥
thír	tʰɨ˥˧
thìr	tʰɨ˨˩
thîr	tʰɨ˧˥
thīr	tʰɨ˧
--tir	tɨ˨
tir	tɨ˥
tír	tɨ˥˧
tìr	tɨ˨˩
tîr	tɨ˧˥
tīr	tɨ˧
--tsua	tɕua˨
tsua	tɕua˥
tsuá	tɕua˥˧
tsuà	tɕua˨˩
tsuâ	tɕua˧˥
tsuā	tɕua˧
--tsuai	tɕuai˨
tsuai	tɕuai˥
tsuái	tɕuai˥˧
tsuài	tɕuai˨˩
tsuâi	tɕuai˧˥
tsuāi	tɕuai˧
--thuai	tʰuai˨
thuai	tʰuai˥
thuái	tʰuai˥˧
thuài	tʰuai˨˩
thuâi	tʰuai˧˥
thuāi	tʰuai˧
--tuai	tuai˨
tuai	tuai˥
tuái	tuai˥˧
tuài	tuai˨˩
tuâi	tuai˧˥
tuāi	tuai˧
--tsuan	tɕuan˨
tsuan	tɕuan˥
tsuán	tɕuan˥˧
tsuàn	tɕuan˨˩
tsuân	tɕuan˧˥
tsuān	tɕuan˧
--thuan	tʰuan˨
thuan	tʰuan˥
thuán	tʰuan˥˧
thuàn	tʰuan˨˩
thuân	tʰuan˧˥
thuān	tʰuan˧
--tuan	tuan˨
tuan	tuan˥
tuán	tuan˥˧
tuàn	tuan˨˩
tuân	tuan˧˥
tuān	tuan˧
--thua	tʰua˨
thua	tʰua˥
thuá	tʰua˥˧
thuà	tʰua˨˩
thuâ	tʰua˧˥
thuā	tʰua˧
--tua	tua˨
tua	tua˥
tuá	tua˥˧
tuà	tua˨˩
tuâ	tua˧˥
tuā	tua˧
--tsue	tɕue˨
tsue	tɕue˥
tsué	tɕue˥˧
tsuè	tɕue˨˩
tsuê	tɕue˧˥
tsuē	tɕue˧
--thue	tʰue˨
thue	tʰue˥
thué	tʰue˥˧
thuè	tʰue˨˩
thuê	tʰue˧˥
thuē	tʰue˧
--tue	tue˨
tue	tue˥
tué	tue˥˧
tuè	tue˨˩
tuê	tue˧˥
tuē	tue˧
--thu	tʰu˨
thu	tʰu˥
thú	tʰu˥˧
thù	tʰu˨˩
thû	tʰu˧˥
thū	tʰu˧
--tu	tu˨
tu	tu˥
tú	tu˥˧
tù	tu˨˩
tû	tu˧˥
tū	tu˧
--uai	uai˨
uai	uai˥
uái	uai˥˧
uài	uai˨˩
uâi	uai˧˥
uāi	uai˧
--suai	ɕuai˨
suai	ɕuai˥
suái	ɕuai˥˧
suài	ɕuai˨˩
suâi	ɕuai˧˥
suāi	ɕuai˧
--uan	uan˨
uan	uan˥
uán	uan˥˧
uàn	uan˨˩
uân	uan˧˥
uān	uan˧
--ua	ua˨
ua	ua˥
uá	ua˥˧
uà	ua˨˩
uâ	ua˧˥
uā	ua˧
--jue	ʑue˨
jue	ʑue˥
jué	ʑue˥˧
juè	ʑue˨˩
juê	ʑue˧˥
juē	ʑue˧
--ue	ue˨
ue	ue˥
ué	ue˥˧
uè	ue˨˩
uê	ue˧˥
uē	ue˧
--u	u˨
u	u˥
ú	u˥˧
ù	u˨˩
û	u˧˥
ū	u˧
